text,label
சபாஷ் இங்கிலாந்து! உங்கள் மொபைலில் அதிகாரப்பூர்வ பாலி ரிங்டோன் அல்லது வண்ணக் கொடியைப் பெறுங்கள்! இப்போது 84199 க்கு TONE அல்லது FLAG உரை! விலகு txt ENG STOP. Box39822 W111WX £1.50,1
ரிங்டோனிங் 84484,1
"இந்த வாரத்தில் உள்ள புதிய டோன்கள்: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. ஆர்டர் செய்ய அடுத்த செய்தியில் உள்ள வழிமுறைகளைப் பின்பற்றவும்",1
அவசரம்! நீங்கள் £800 பரிசை வென்றுள்ளீர்கள் என்பதை யு டுடேஸ் டிராவைத் தொடர்பு கொள்ள முயற்சிக்கிறோம். தரைவழியிலிருந்து 09050000460க்கு அழைக்கவும். J89 ஐக் கோரவும். அஞ்சல் பெட்டி 245c2150pm,1
நிமிடத்திற்கு 1 பென்ஸ் மட்டுமே ஜெர்மனியை அழைக்கவும்! அணுகல் எண் 0844 861 85 85 வழியாக நிலையான வரியிலிருந்து அழைக்கவும். முன்கூட்டியே செலுத்துதல் இல்லை. நேரடி அணுகல்! www.telediscount.co.uk,1
"நீங்கள் உத்தரவாதமான £1000 ரொக்கம் அல்லது £2000 பரிசை வென்றுள்ளீர்கள். ஆண்டுப் பரிசைப் பெற, எங்கள் வாடிக்கையாளர் சேவைப் பிரதிநிதியை 08714712379 என்ற எண்ணில் காலை 10 மணி முதல் மாலை 7 மணி வரை 10ப.",1
கிட் ஸ்ட்ரிப் - உங்களுக்கு 150p கட்டணம் விதிக்கப்பட்டுள்ளது. Netcollex Ltd. அஞ்சல் பெட்டி 1013 IG11 OJA,1
"உங்கள் டெபிட் கார்டு சமீபத்தில் 29-11-2016 15:04:43 அன்று APPLE ONLINE ஸ்டோரில் 1267.00 GBPக்கு பயன்படுத்தப்பட்டதை நாடளாவிய ரீதியில் கவனித்துள்ளது இல்லையெனில், மோசடி தடுப்புக்கு 03303800231 அல்லது Int +4403301818 என்ற எண்ணில் அழைக்கவும். SMS மூலம் பதிலளிக்க வேண்டாம் http://www.Nationwide.co.uk",1
"09066362231 அவசரம்! உங்கள் மொபைல் எண் 07xxxxxxxxx 02/06/03 அன்று £2,000 போனஸ் அழைப்பாளர் பரிசை வென்றது! உங்களை அடைய இது 2வது முயற்சி! விரைவில் 09066362231 ஐ அழைக்கவும்!",1
தனியார்! 07753741225க்கான உங்கள் 2003 கணக்கு அறிக்கை 800 மீட்டெடுக்கப்படாத S. I.M. புள்ளிகளைக் காட்டுகிறது. அழை 08715203677 அடையாளங்காட்டி குறியீடு: 42478 காலாவதியாகும் நாள் 24/10/04,1
"உங்கள் இலவச ரிங்டோன் சேகரிக்க காத்திருக்கிறது. சரிபார்க்க ""MIX"" என்ற கடவுச்சொல்லை 85069 க்கு அனுப்பவும். உஷர் மற்றும் பிரிட்னியைப் பெறுங்கள்.",1
இலவச டாப் ரிங்டோன் -சப் முதல் வாராந்திர ரிங்டோன்-1வது வாரம் இலவசம் - SUBPOLY க்கு 81618-?3 என்ற எண்ணுக்கு வாரத்திற்கு அனுப்பு-நிறுத்த எஸ்எம்எஸ்-08718727870,1
புதிய வீடியோ ஃபோன் வேண்டுமா? 600 எந்த நேரத்திலும் எந்த நெட்வொர்க்கும் நிமிடம் 400 உள்ளடக்கிய வீடியோ அழைப்புகள் மற்றும் பதிவிறக்கங்கள் வாரத்திற்கு 5 இலவசம் நாளை 08002888812 என்ற எண்ணிற்கு அழைக்கவும் அல்லது இப்போதே பதிலளிக்கவும்,1
"இந்த செய்தி இலவசம். புதிய & மேம்படுத்தப்பட்ட செக்ஸ் & டாக்கிங் கிளப்புக்கு வரவேற்கிறோம்! இந்தச் சேவையிலிருந்து குழுவிலக, STOP என்று பதிலளிக்கவும். msgs@150p 18+மட்டுமே",1
"UR கோயிங் 2 பஹாமாஸ்! FREEFONE 08081560665 ஐ அழைத்து, பஹாமாஸ் பயணத்தை £2000 CASH 18+ மட்டும் பெற, ஒரு நேரடி ஆபரேட்டரிடம் பேசவும். 07786200117 க்கு txt Xஐ விலக்கவும்",1
இலவச டாப் ரிங்டோன் -சப் முதல் வாராந்திர ரிங்டோன்-1வது வாரம் இலவசம் - SUBPOLY க்கு 81618-?3 என்ற எண்ணுக்கு வாரத்திற்கு அனுப்பு-நிறுத்த எஸ்எம்எஸ்-08718727870,1
உங்களிடம் 1 புதிய செய்தி உள்ளது. 08712400200 என்ற எண்ணிற்கு அழைக்கவும்.,1
"நீங்கள் வெற்றி பெற்றீர்கள்! மதிப்புமிக்க Vodafone வாடிக்கையாளராக, எங்கள் கணினி உங்களை £350 பரிசை வெல்வதற்காகத் தேர்ந்தெடுத்துள்ளது. சேகரிப்பது எளிது. 09061743385 என்ற எண்ணிற்கு அழைக்கவும்",1
U4 இலிருந்து சிறிது நேரம் கேட்கவில்லை. 4 முரட்டு அரட்டை தனிப்பட்ட லைன் 01223585334 ஐ அழைக்கவும்.,1
"ஷின்கோ டிவிடி ப்ளைரில் simonwatson5120 மூலம் U விலைக்கு விற்கப்பட்டது. 2 மீண்டும் ஏலம் எடுக்கவும், sms ஐப் பார்வையிடவும். ac/smsrewards 2 முடிவு ஏல அறிவிப்புகள், பதில் END OUT",1
உங்கள் மொபைல் 11mths+ இருந்ததா? சமீபத்திய கலர் கேமரா மொபைலுக்கு இலவசமாகப் புதுப்பிக்க உங்களுக்கு உரிமை உண்டு! 08002986907 என்ற எண்ணில் மொபைல் அப்டேட் நிறுவனத்தை இலவசமாக அழைக்கவும்,1
"உங்கள் Bank of America ஆன்லைன் கணக்கு இடைநிறுத்தப்பட்டுள்ளது, http://itdo/bankofamerica-session-user ஐ மீட்டெடுக்க உள்நுழைக",1
"சோனி, நோக்கியா மோட்டோரோலா ஃபோன்களில் இரட்டை நிமிடங்கள் மற்றும் 4 6 மாதங்கள் txs கிடைக்கும். 08000839403 அல்லது call2optout/N9DX இல் MobileUpd8 ஐ அழைக்கவும்",1
ஆங்கிலச் சொல்லகராதி உலுலேட்: உரத்த குரலில் புலம்புவதற்கு AD: எந்த மொபைலுக்கும் வரம்பற்ற இலவச அழைப்புகளை இன்றே முயற்சிக்கவும் http://bit.ly/unlmtdfreecall share wid frnd,1
"கிருஸ்துமஸ் & புத்தாண்டு ஈவ் டிக்கெட்டுகள் கிளப்பில் இருந்து விற்பனைக்கு உள்ளன, பகல் 10 மணி முதல் இரவு 8 மணி வரை மற்றும் இந்த வாரம் வியாழன், வெள்ளி மற்றும் சனி இரவு. அவர்கள் வேகமாக விற்கிறார்கள்!",1
"நவராத்ரா சிறப்பு வெளியீடு அக்டோபர் 9 ஆம் தேதி. அவென்யூ71, ஷோனா ரோடு, குர்கானின் கட்டம்-3 ஐ CHD வழங்குகிறது *@Rs.4150/- குத்தகை ரூ.400/- தொடக்க தள்ளுபடி Sms ICD க்கு 54999.",1
"இலவசச் செய்தி இந்தச் செய்திக்கு இலவசம் என்ற வார்த்தையுடன் பதிலளிப்பதன் மூலம் உங்கள் 500 இலவச உரைச் செய்திகளைச் செயல்படுத்தவும் விதிமுறைகள் மற்றும் நிபந்தனைகளுக்கு, www.07781482378.com ஐப் பார்வையிடவும்",1
அவசரம்! யு டுடேஸ் டிராவைத் தொடர்பு கொள்ள முயற்சிக்கிறோம். நீங்கள் £800 பரிசை வென்றுள்ளீர்கள் என்பதை உறுதிப்படுத்துகிறது. தரைவழியிலிருந்து 09050003091க்கு அழைக்கவும். C52 ஐக் கோரவும். செல்லுபடியாகும் 12 மணிநேரம் மட்டுமே,1
"எங்களைத் திரும்ப அழைப்பதற்கு அல்லது 09050005321 என்ற கோரிக்கைக்கான ஹாட் லைனை அழைக்க, எங்கள் மொபைல் எண் £5000 வென்றுள்ளது.",1
"அவசரம்! 27/6/03 அன்று உங்கள் மொபைலுக்கு £1,500 போனஸ் அழைப்பாளர் பரிசு வழங்கப்பட்டது. எங்கள் இறுதி முயற்சி 2 தொடர்பு U! 08714714011 என்ற எண்ணுக்கு அழைக்கவும்",1
£500 CD பரிசு வவுச்சர்கள் மற்றும் இலவச நுழைவு 2 எங்கள் £100 வாராந்திர டிரா txt MUSIC க்கு 87066 TnCs www.Ldew.com1win150ppmx3age16 வழங்கியதற்கு வாழ்த்துகள்,1
"பேண்டஸி கால்பந்து உங்கள் டிவியில் மீண்டும் வந்துவிட்டது. Sky Active இல் Sky Gamestarக்குச் சென்று £250k Dream Teamஐ விளையாடுங்கள். ஸ்கோரிங் சனிக்கிழமை தொடங்குகிறது, எனவே இப்போதே பதிவு செய்யுங்கள்! 88088க்கு SKY OPT OUT",1
"எந்த நேரத்திலும் எந்த நெட்வொர்க்கில் 750 நிமிடம் 150 உரையும், வாரத்திற்கு ஐந்து பவுண்டுகளுக்கு புதிய வீடியோ ஃபோனும் வேண்டுமா 08000776320 என்ற எண்ணிற்கு அழைக்கவும் அல்லது நாளை டெலிவரிக்கு பதிலளிக்கவும்",1
"தற்போதைய முன்னணி ஏலம் 151. இந்த ஏலத்தை இடைநிறுத்த, வெளியே அனுப்பவும். வாடிக்கையாளர் சேவை: 08718726270",1
"உங்கள் கனவு துணையை விரைவில் சந்திப்பீர்களா? 2 இல் இருந்து உங்கள் வாழ்க்கை ஒரு பறக்கும் தொடக்கமா? 2 இலவசத்தைக் கண்டறியவும், txt HORO ஐத் தொடர்ந்து உர் நட்சத்திரம், இ. g. ஹோரோ மேஷம்",1
2005 மே 21ஆம் தேதி FA கோப்பை இறுதிப் போட்டியில் வெல்வதற்கு 2 வாரத் தொகுப்பில் இலவச நுழைவு. நுழைவுக் கேள்வியைப் பெற FA என 87121 க்கு எழுதவும்,1
"FreeMsg ஏய் அன்பே இப்போது 3 வாரங்களாகிவிட்டன, பதில் எதுவும் இல்லை! நான் இன்னும் கொஞ்சம் வேடிக்கையாக இருக்க விரும்புகிறேன்? டிபி சரி! XxX std chgs அனுப்ப, £1.50 rcv",1
வெற்றியாளர்!! மதிப்புமிக்க நெட்வொர்க் வாடிக்கையாளராக நீங்கள் £900 பரிசு வெகுமதியைப் பெறத் தேர்ந்தெடுக்கப்பட்டுள்ளீர்கள்! உரிமை கோர 09061701461. க்ளைம் குறியீடு KL341. 12 மணிநேரம் மட்டுமே செல்லுபடியாகும்.,1
உங்கள் மொபைல் 11 மாதங்கள் அல்லது அதற்கு மேல் இருந்ததா? கேமராவுடன் கூடிய சமீபத்திய கலர் மொபைல்களுக்கு இலவசமாக அப்டேட் செய்ய U R உரிமை உண்டு! 08002986030 என்ற எண்ணில் மொபைல் அப்டேட் நிறுவனத்தை இலவசமாக அழைக்கவும்,1
"பணத்தை வெல்ல ஆறு வாய்ப்புகள்! 100 முதல் 20,000 பவுண்டுகள் txt> CSH11 மற்றும் 87575 க்கு அனுப்பவும். கட்டணம் 150p/நாள், 6 நாட்கள், 16+ TsandCs விண்ணப்பிக்கும் பதில் HL 4 தகவல்",1
"அவசரம்! எங்களின் £100,000 பரிசு ஜாக்பாட்டில் 1 வார இலவச மெம்பர்ஷிப்பை வென்றுள்ளீர்கள்! வார்த்தைக்கு உரை அனுப்பவும்: எண்: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18 க்கு CLAIM செய்யவும்",1
"XXXMobileMovieClub: உங்கள் கிரெடிட்டைப் பயன்படுத்த, அடுத்த txt செய்தியில் உள்ள WAP இணைப்பைக் கிளிக் செய்யவும் அல்லது இங்கே கிளிக் செய்யவும்>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",1
"இங்கிலாந்து v மாசிடோனியா - இலக்குகள்/அணிச் செய்திகளைத் தவறவிடாதீர்கள். உங்கள் தேசிய அணிக்கு 87077 க்கு உரை எழுதவும் எ.கா. இங்கிலாந்து முதல் 87077 வரை முயற்சிக்கவும்: வேல்ஸ், ஸ்காட்லாந்து 4txt/ú1.20 POBOXox36504W45WQ 16+",1
"ரிங்டோன் யுகே சந்தாவிற்கு நன்றி உங்கள் மொபைலுக்கு £5/மாதம் கட்டணம் விதிக்கப்படும் ஆம் அல்லது இல்லை என பதிலளிப்பதன் மூலம் உறுதிப்படுத்தவும். நீங்கள் இல்லை என்று பதிலளித்தால், கட்டணம் வசூலிக்கப்படாது",1
07732584351 - ரோட்ஜர் பர்ன்ஸ் - MSG = இலவச நோக்கியா மொபைல் + இலவச கேம்கோடருக்கான எங்களின் எஸ்எம்எஸ்ஸுக்கு உங்கள் பதிலைத் தெரிவிக்க நாங்கள் உங்களை அழைக்க முயற்சித்தோம். நாளை டெலிவரி செய்ய 08000930705 என்ற எண்ணிற்கு அழைக்கவும்,1
எஸ்எம்எஸ். ac Sptv: நியூ ஜெர்சி டெவில்ஸ் மற்றும் டெட்ராய்ட் ரெட் விங்ஸ் ஐஸ் ஹாக்கி விளையாடுகின்றன. சரியா தவறா? முடிவா? பதில் END SPTV,1
"வாழ்த்துகள்! 2 பேருக்கு 1 வருட சிறப்பு சினிமா பாஸ் உங்களுடையது. இப்போது 09061209465 ஐ அழைக்கவும்! C Suprman V, Matrix3, StarWars3, போன்றவை அனைத்தும் 4 இலவசம்! bx420-ip4-5we. மாலை 150 மணி. தவறவிடாதீர்கள்!",1
"ஒரு மதிப்புமிக்க வாடிக்கையாளராக, உங்கள் மொப் எண்ணின் சமீபத்திய மதிப்பாய்வைத் தொடர்ந்து உங்களுக்கு £1500 போனஸ் பரிசு வழங்கப்பட்டுள்ளது என்று உங்களுக்கு ஆலோசனை வழங்குவதில் மகிழ்ச்சி அடைகிறேன், 09066364589 என்ற எண்ணிற்கு அழைக்கவும்",1
"அவசர யுஆர், EuroDisinc Trav, Aco&Entry41 அல்லது £1000க்கு ஒரு பாராட்டு பயணத்தை வழங்கியது. 87121 18+6*£1.50 (moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ க்கு DIS என txt செய்தி அனுப்பவும்",1
"புதிய ""விவாகரத்து பார்பி"" பற்றி கேள்விப்பட்டீர்களா? இது கெனின் அனைத்து பொருட்களுடனும் வருகிறது!",1
"நீங்கள் உறுதியான £1000 ரொக்கம் அல்லது £5000 பரிசை வென்றுள்ளதால், காலை 10 மணி முதல் இரவு 9 மணி வரை எங்கள் வாடிக்கையாளர் சேவை பிரதிநிதியை 0800 169 6031 என்ற எண்ணில் அழைக்கவும்!",1
"உங்கள் இலவச ரிங்டோன் சேகரிக்க காத்திருக்கிறது. சரிபார்க்க ""MIX"" என்ற கடவுச்சொல்லை 85069 க்கு அனுப்பவும். உஷர் மற்றும் பிரிட்னியைப் பெறுங்கள். FML, அஞ்சல் பெட்டி 5249, MK17 92H. 450Ppw 16",1
Error 504 (Server Error)!!1504.That’s an error.There was an error. Please try again later.That’s all we know.,1
"நீங்கள் ஒரு வெற்றியாளர், நீங்கள் சிறப்பாகத் தேர்ந்தெடுக்கப்பட்டீர்கள் 2 £1000 அல்லது 4* விடுமுறையைப் பெறுங்கள் (விமானங்கள் inc) ஒரு நேரடி ஆபரேட்டரிடம் பேசுங்கள் 2 கோரிக்கை 0871277810910p/min (18+)",1
தனியார்! 07742676969க்கான உங்கள் 2004 கணக்கு அறிக்கை 786 மீட்டெடுக்கப்படாத போனஸ் புள்ளிகளைக் காட்டுகிறது. உரிமை கோர 08719180248 அடையாளங்காட்டி குறியீடு: 45239 காலாவதியாகும்,1
"அவசரம்! 5/9/03 அன்று உங்கள் மொபைல் எண்ணுக்கு £2000 போனஸ் அழைப்பாளர் பரிசு வழங்கப்பட்டது, U-ஐத் தொடர்புகொள்வதற்கான எங்கள் இறுதி முயற்சி இது! லேண்ட்லைனில் இருந்து அழைப்பு 09064019788 BOX42WR29C, 150PPM",1
"7548 என முடிவடையும் இன்றைய Voda எண்கள் $350 விருதைப் பெற தேர்ந்தெடுக்கப்பட்டன. உங்களிடம் ஏதேனும் பொருத்தம் இருந்தால், 08712300220 என்ற எண்ணிற்கு அழைக்கவும்",1
சன்ஷைன் வினாடி வினா Wkly கே! அல்கார்வ் எந்த நாட்டில் உள்ளது என்று உங்களுக்குத் தெரிந்தால் சிறந்த சோனி டிவிடி பிளேயரை வெல்லுங்கள்? 82277 க்கு பதில் எழுதவும். £1.50 SP:Tyrone,1
இன்றிரவு 2 படுக்க வேண்டுமா? 2 உர் கும்பலுக்கு உண்மையான நாய் பிடிக்கும் இடங்கள் நேரடியாக அனுப்பப்பட வேண்டுமா? 69888 க்கு UK இன் மிகப்பெரிய Dogging Network bt Txting GRAVEL இல் சேரவும்! Nt. ec2a. 31p.msg@150p,1
"அரட்டை svc இலிருந்து எந்த செய்திகளையும் நீங்கள் ஆர்சிவி செய்ய மாட்டீர்கள். இலவச ஹார்ட்கோர் சேவைகளுக்கு, 69988 என்ற எண்ணிற்குச் செல்லவும்",1
"FreeMsg எனது உரைக்கு நீங்கள் ஏன் பதிலளிக்கவில்லை? நான் ராண்டி, கவர்ச்சி, பெண் மற்றும் உள்ளூர்வாசி. உங்களிடமிருந்து கேட்க லவ். நெட்காலெக்ஸ் லிமிடெட் 08700621170150p ஒரு செய்திக்குப் பதிலுக்கு நிறுத்து",1
வாடிக்கையாளர் சேவை அறிவிப்பு. உங்களுக்காக புத்தாண்டு டெலிவரி காத்திருக்கிறது. டெலிவரி செய்ய இப்போதே 07046744435 ஐ அழைக்கவும்,1
"நீங்கள் ஒரு வெற்றியாளர், நீங்கள் சிறப்பாகத் தேர்ந்தெடுக்கப்பட்டிருக்கிறீர்கள்",1
-PLS STOP bootydelious (32/F) உங்களை அவரது நண்பராக அழைக்கிறது. பதில் ஆம்-434 அல்லது எண்-434 அவளைப் பார்க்கவும்: www.SMS.ac/u/bootydelious STOP? 62468க்கு STOP FRND என அனுப்பவும்,1
"BangBabes Ur ஆர்டர் வரும். நீங்கள் ஒரு சேவை செய்தியைப் பெற வேண்டும் 2 UR உள்ளடக்கத்தைப் பதிவிறக்கவும். நீங்கள் செய்யவில்லை என்றால், GoTo wap. bangb. UR மொபைல் இணையம்/சேவை மெனுவில் டிவி",1
அவசரம்! நாங்கள் உங்களை தொடர்பு கொள்ள முயற்சிக்கிறோம். கடந்த வார இறுதிக் குலுக்கல் நீங்கள் £900 பரிசை வென்றுள்ளீர்கள் என்பதைக் காட்டுகிறது. 09061701939 ஐ அழைக்கவும். உரிமைகோரல் குறியீடு S89. செல்லுபடியாகும் 12 மணிநேரம் மட்டுமே,1
"நீங்கள் உறுதியான £1000 ரொக்கம் அல்லது £5000 பரிசை வென்றுள்ளதால், காலை 9 மணி முதல் இரவு 11 மணி வரை எங்கள் வாடிக்கையாளர் சேவைப் பிரதிநிதியை இலவச தொலைபேசி 0808 145 4742 இல் அழைக்கவும்!",1
நீங்கள் போதுமான தனித்துவமானவரா? ஆகஸ்ட் 30 முதல் கண்டுபிடிக்கவும். www.areyouunique.co.uk,1
"2004ல் இருந்து 500 புதிய மொபைல்கள், கண்டிப்பாக செல்ல வேண்டும்! உரை: NOKIA முதல் எண்: 89545 & இன்று உங்களுடையதை சேகரிக்கவும்! £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 இலிருந்து",1
"உங்கள் கனவு துணையை விரைவில் சந்திப்பீர்களா? 2 இல் இருந்து உங்கள் வாழ்க்கை ஒரு பறக்கும் தொடக்கமா? 2 இலவசத்தைக் கண்டறியவும், txt HORO ஐத் தொடர்ந்து உர் நட்சத்திரம், இ. g. ஹோரோ மேஷம்",1
இன்றே கவர்ச்சியாக இருக்கும் ஒருவரைச் சந்திக்கவும். நீங்கள் ஒரு தேதியைக் கண்டுபிடிக்கலாம் அல்லது உல்லாசமாக இருக்கலாம். 4 இல் சேரவும் 10p. பெயர் மற்றும் வயதுடன் பதிலளிக்கவும் எ.கா. சாம் 25. 18 -msg recd@thirtyeight பென்ஸ்,1
"U 447801259231 என்ற எண்ணில் ஒரு ரகசிய அபிமானி உள்ளது, அவர் U-ஐத் தொடர்புகொள்ளவும்-அவர்கள் யாரை வெளிப்படுத்துகிறார்கள் என்பதைக் கண்டறியவும், UR மிகவும் சிறப்பு வாய்ந்ததாகக் கருதும் 09058094597 என்ற எண்ணிற்கு அழைக்கவும்.",1
500 சிடி வவுச்சர்கள் அல்லது 125 கிஃப்ட் உத்தரவாதம் & இலவச நுழைவு 2 100 வாரங்களுக்கு 87066 TnCsக்கு txt MUSIC ஐப் பெற்றுள்ளீர்கள் www.Ldew.com1win150ppmx3age16,1
எங்களின் வீடியோ கைபேசிக்கான உங்கள் பதிலுக்கு நாங்கள் உங்களைத் தொடர்பு கொள்ள முயற்சித்தோம்? 750 எப்போது வேண்டுமானாலும் நெட்வொர்க்குகள் நிமிடமா? வரம்பற்ற உரையா? கேம்கார்டரா? பதிலளிக்கவும் அல்லது 08000930705 ஐ அழைக்கவும்,1
"ஏய், நான் உண்மையிலேயே அரட்டையடிக்க விரும்பினேன் அல்லது 69698 க்கு நிர்வாண உரை சூடாக இருப்பதைப் பார்க்க விரும்புகிறேன்",1
உர் ரிங்டோன் சேவை மாறிவிட்டது! 25 இலவச வரவுகள்! இப்போது உள்ளடக்கத்தைத் தேர்வுசெய்ய club4mobiles.com க்குச் செல்லவும்! நிறுத்தவா? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,1
"ரிங்டோன் கிளப்: ஒவ்வொரு வாரமும் உங்கள் மொபைலில் UK சிங்கிள்ஸ் விளக்கப்படத்தைப் பெற்று, எந்த உயர்தர ரிங்டோனையும் தேர்வு செய்யவும்! இந்த செய்தி இலவசம்.",1
HMV போனஸ் ஸ்பெஷல் 500 பவுண்டுகள் உண்மையான HMV வவுச்சர்களை வெல்ல வேண்டும். 4 எளிய கேள்விகளுக்கு பதிலளிக்கவும். இப்போது விளையாடு! HMV ஐ 86688 க்கு அனுப்பவும் மேலும் தகவல்:www.100percent-real.com,1
"டி-மொபைல் வாடிக்கையாளரே, இப்போது உங்கள் இலவச கேமரா ஃபோன் மேம்படுத்தல் மற்றும் உங்கள் விசுவாசத்திற்காக பணம் செலுத்தி சிம் கார்டைப் பெறலாம். 0845 021 3680 என்ற எண்ணில் அழைக்கவும். சலுகை பிப்ரவரி 28 ஆம் தேதி முடிவடைகிறது.",1
எஸ்எம்எஸ். ac Blind Date 4U!: Rodds1 ஆனது ஐக்கிய இராச்சியத்தின் Aberdeen இலிருந்து 21/m தொலைவில் உள்ளது. அவரைப் பார்க்கவும் http://img. எஸ்எம்எஸ் ac/W/icmb3cktz8r7!-4 எந்த குருட்டு தேதிகளும் HIDE ஐ அனுப்பவில்லை,1
"TheMob> எங்களின் புதிய உள்ளடக்கம், கேம்ஸ், டோன்கள், வதந்திகள், பேப்ஸ் மற்றும் ஸ்போர்ட் ஆகியவற்றைப் பார்க்கவும், உங்கள் மொபைலைப் பொருத்தமாக வைத்திருங்கள் மற்றும் 82468 என்ற எண்ணுக்கு WAP என்ற ஃபன்க்கி உரையை எழுதுங்கள்.",1
"நீங்கள் புத்திசாலி என்று நினைக்கிறீர்களா? எங்களின் வாராந்திர வினாடி வினாவில் இந்த வாரம் £200 பெறுங்கள், இப்போதே 85222க்கு PLAY என்று உரைச் செய்தி அனுப்பவும்! T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/வாரம்",1
டிசம்பர் மட்டும்! உங்கள் மொபைல் 11mths+ இருந்ததா? சமீபத்திய கலர் கேமரா மொபைலுக்கு இலவசமாகப் புதுப்பிக்க உங்களுக்கு உரிமை உண்டு! 08002986906 என்ற எண்ணில் மொபைல் அப்டேட் நிறுவனத்தை இலவசமாக அழைக்கவும்,1
நிமிடத்திற்கு 1 பென்ஸ் மட்டுமே ஜெர்மனியை அழைக்கவும்! அணுகல் எண் 0844 861 85 85 வழியாக நிலையான வரியிலிருந்து அழைக்கவும். முன்கூட்டியே செலுத்துதல் இல்லை. நேரடி அணுகல்!,1
"காதலர் தின சிறப்பு! எங்கள் வினாடி வினாவில் £1000 க்கு மேல் வென்று, வாழ்நாள் முழுவதும் உங்கள் கூட்டாளரை அழைத்துச் செல்லுங்கள்! இப்போது GO 83600 க்கு அனுப்பவும். 150p/msg rcvd. கஸ்ட்கேர்:08718720201.",1
ஷாக்கை விரும்புகிறீர்களா? நான் செய்கிறேன்.ஆர்வமா? sextextuk.com txt XXUK SUZY க்கு 69876. Txts ஒரு செய்திக்கு 1.50. இணையதளத்தில் TnCs. எக்ஸ்,1
500 சிடி வவுச்சர்கள் அல்லது 125 கிஃப்ட் உத்தரவாதம் & இலவச நுழைவு 2 100 வாரங்களுக்கு 87066 TnCsக்கு txt MUSIC ஐப் பெற்றுள்ளீர்கள் www.Ldew.com1win150ppmx3age16,1
உர் கேஷ்-பேலன்ஸ் தற்போது 500 பவுண்டுகள் - உங்கள் பணத்தை அதிகரிக்க இப்போது 86688 க்கு CASH ஐ 150p/msg மட்டும் அனுப்பவும். CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,1
"Update_Now - கிறிஸ்துமஸ் ஆஃபர்! சமீபத்திய Motorola, SonyEricsson & Nokia & இலவச புளூடூத்! ஆரஞ்சு நிறத்தில் இரட்டை நிமிடங்கள் & 1000 Txt. MobileUpd8 ஐ 08000839402 இல் அழைக்கவும் அல்லது call2optout/F4Q=",1
"இதோ உங்கள் தள்ளுபடி குறியீடு RP176781. மேலும் செய்திகளை நிறுத்த, பதிலை நிறுத்தவும். www.regalportfolio.co.uk. வாடிக்கையாளர் சேவைகள் 08717205546",1
"உங்கள் ரிங்டோன் ஆர்டருக்கு நன்றி, குறிப்பு T91. வாரத்திற்கு 4 ஜிபிபி வசூலிக்கப்படும். 09057039994 என்ற எண்ணில் வாடிக்கையாளர் சேவைகளை அழைப்பதன் மூலம் நீங்கள் எந்த நேரத்திலும் குழுவிலகலாம்",1
"ஆரஞ்சு நிறத்தில் 4 6 மாதங்கள் இலவச புளூடூத். Sony, Nokia Motorola போன்களில் கிடைக்கும். 08000839402 அல்லது call2optout/N9DX இல் MobileUpd8 ஐ அழைக்கவும்",1
4mths அரை விலை ஆரஞ்சு வரி வாடகை & சமீபத்திய கேமரா போன்கள் 4 இலவசம். உங்கள் ஃபோன் 11mths இருந்ததா? 08000938767 என்ற எண்ணில் MobilesDirect இலவசமாக அழையுங்கள்! or2stoptxt,1
"பாலிக்கு முதலில் 87131 க்கு இலவச ரிங்டோன் உரை அல்லது உண்மையான தொனிக்கு 87131 க்கு பெறுக! உதவியா? 0845 2814032 16 முதல் இலவசத்திற்குப் பிறகு, டோன்கள் 3x£150pw முதல் e£nd txt நிறுத்தம்",1
100 டேட்டிங் சேவை அழைப்பு;l 09064012103 box334sk38ch,1
£250 மதிப்பிலான எங்களின் வாராந்திர போட்டியில் நுழைய இலவசம். WIN என்ற வார்த்தையை இப்போது 80086 க்கு அனுப்பவும். 18 டி&சி www.txttowin.co.uk,1
ஒரு லோகோவை அனுப்பவும் 2 ur lover - 2 பெயர்கள் ஒரு இதயத்துடன் இணைக்கப்பட்டுள்ளன. 87077 Yahoo! POBox36504W45WQ TxtNO 4 விளம்பரங்கள் இல்லை 150p,1
"யாரோ ஒருவர் எங்கள் டேட்டிங் சேவையைத் தொடர்புகொண்டு, அவர்கள் உங்களை விரும்புவதால் உங்கள் மொபைலில் நுழைந்துள்ளனர்! அது யார் என்பதை அறிய 09111032124 என்ற லேண்ட்லைனில் இருந்து அழைக்கவும். PoBox12n146tf150p",1
அவசரம்! உங்கள் மொபைல் எண்ணுக்கு £2000 பரிசு உத்தரவாதம் அளிக்கப்பட்டுள்ளது. தரைவழியிலிருந்து 09058094455 ஐ அழைக்கவும். உரிமைகோரல் 3030. செல்லுபடியாகும் 12 மணிநேரம் மட்டுமே,1
